data,competitor,name,group,weight,price,price_old,discount,insert,otzyvy,lock,article
2024-03-17,Мёд семьи Мамдеевых,"горный липовый мёд, подарочный набор, пп, зож",,2800.0,1952,2055,0.95,натуральный; Набор с медом; Башкирский Мед,3227.0,ягодный; медовый; Сладкий без сахара,183594442
2024-03-17,Мёд семьи Мамдеевых,"гречишный мёд с кедровой живицей, подарочный набор",,2800.0,1938,2040,0.95,натуральный; Набор с медом; Башкирский Мед,91.0,ягодный; медовый; Сладкий без сахара,183594544
2024-03-17,Мёд семьи Мамдеевых,"гречишный мёд, подарочный набор, пп, зож",,2800.0,1927,2029,0.95,натуральный; Набор с медом; Башкирский Мед,2698.0,ягодный; медовый; Сладкий без сахара,183594518
2024-03-17,Мёд семьи Мамдеевых,"чернокленовый мёд, подарочный набор, пп, к чаю",,3800.0,1911,2012,0.95,натуральный; Набор с медом; Башкирский Мед,767.0,ягодный; медовый; Сладкий без сахара,172939340
2024-03-17,Мёд семьи Мамдеевых,"горный мёд, подарочный набор, пп, зож",,2700.0,1879,1978,0.95,натуральный; Набор с медом; Башкирский Мед,802.0,ягодный; медовый; Сладкий без сахара,183594484
2024-03-17,Мёд семьи Мамдеевых,"дикий мёд, подарочный набор, пп, зож",,2000.0,1819,1915,0.95,натуральный; Набор с медом; Башкирский Мед,4.0,ягодный; медовый; Сладкий без сахара,165755158
2024-03-17,Мёд семьи Мамдеевых,"боярышниковый мёд, подарочный набор, пп, зож",,2800.0,1793,1888,0.95,натуральный; Набор с медом; Башкирский Мед,2471.0,ягодный; медовый; Сладкий без сахара,183594604
2024-03-17,Мёд семьи Мамдеевых,"лесной мёд, подарочный набор, пп, зож",,2800.0,1793,1888,0.95,натуральный; Набор с медом; Башкирский Мед,1152.0,ягодный; медовый; Сладкий без сахара,183594551
2024-03-17,Мёд семьи Мамдеевых,"лесной мёд, подарочный набор, пп, к чаю",,3800.0,1742,1834,0.95,натуральный; Набор с медом; Башкирский Мед,1.0,ягодный; медовый; Сладкий без сахара,172939375
2024-03-17,Мёд семьи Мамдеевых,"мёд белая акация, подарочный набор, пп, зож",,2800.0,1697,1787,0.95,натуральный; Набор с медом; Башкирский Мед,5683.0,ягодный; медовый; Сладкий без сахара,183594597
2024-03-17,Мёд семьи Мамдеевых,"мёд желтая акация, подарочный набор, пп, зож",,2800.0,1697,1787,0.95,натуральный; Набор с медом; Башкирский Мед,1616.0,ягодный; медовый; Сладкий без сахара,183594535
2024-03-17,Мёд семьи Мамдеевых,"липовый мёд, подарочный набор, пп, зож",,2100.0,1667,1755,0.95,натуральный; Набор с медом; Башкирский Мед,1100.0,ягодный; медовый; Сладкий без сахара,183594492
2024-03-17,Мёд семьи Мамдеевых,"липовый мёд, подарочный набор, пп, зож",,1800.0,1642,1729,0.95,натуральный; Набор с медом; Башкирский Мед,1100.0,ягодный; медовый; Сладкий без сахара,183594493
2024-03-17,Мёд семьи Мамдеевых,"горный мёд, подарочный набор, пп, зож",,2800.0,1639,1726,0.95,натуральный; Набор с медом; Башкирский Мед,802.0,ягодный; медовый; Сладкий без сахара,183594483
2024-03-17,Мёд семьи Мамдеевых,"дягилевый мёд, подарочный набор, пп, зож",,2100.0,1593,1677,0.95,натуральный; Набор с медом; Башкирский Мед,569.0,ягодный; медовый; Сладкий без сахара,183594525
2024-03-17,Мёд семьи Мамдеевых,"дягилевый мёд, подарочный набор, пп, зож",,1800.0,1588,1672,0.95,натуральный; Набор с медом; Башкирский Мед,569.0,ягодный; медовый; Сладкий без сахара,183594526
2024-03-17,Мёд семьи Мамдеевых,"подсолнечный мёд, подарочный набор, пп, к чаю",,3800.0,1479,1557,0.95,натуральный; Набор с медом; Башкирский Мед,693.0,ягодный; медовый; Сладкий без сахара,172939365
2024-03-17,Мёд семьи Мамдеевых,"гречишный мёд с кедровой живицей, подарочный набор",,1800.0,1478,1556,0.95,натуральный; Набор с медом; Башкирский Мед,91.0,ягодный; медовый; Сладкий без сахара,183594543
2024-03-17,Мёд семьи Мамдеевых,"горный липовый мёд, подарочный набор, пп, зож",,2100.0,1474,1552,0.95,натуральный; Набор с медом; Башкирский Мед,3227.0,ягодный; медовый; Сладкий без сахара,183594440
2024-03-17,Мёд семьи Мамдеевых,"гречишный мёд, подарочный набор, пп, зож",,1800.0,1471,1549,0.95,натуральный; Набор с медом; Башкирский Мед,2698.0,ягодный; медовый; Сладкий без сахара,183594517
2024-03-17,Мёд семьи Мамдеевых,"горный мёд, подарочный набор, пп, зож",,3800.0,1470,1548,0.95,натуральный; Набор с медом; Башкирский Мед,802.0,ягодный; медовый; Сладкий без сахара,160068678
2024-03-17,Мёд семьи Мамдеевых,"горный липовый мёд, подарочный набор, пп, зож",,1800.0,1467,1545,0.95,натуральный; Набор с медом; Башкирский Мед,3227.0,ягодный; медовый; Сладкий без сахара,183594441
2024-03-17,Мёд семьи Мамдеевых,"боярышниковый мёд, подарочный набор, пп, зож",,1800.0,1385,1458,0.95,натуральный; Набор с медом; Башкирский Мед,2471.0,ягодный; медовый; Сладкий без сахара,183594603
2024-03-17,Мёд семьи Мамдеевых,"лесной мёд, подарочный набор, пп, зож",,1800.0,1385,1458,0.95,натуральный; Набор с медом; Башкирский Мед,1152.0,ягодный; медовый; Сладкий без сахара,183594550
2024-03-17,Мёд семьи Мамдеевых,"лесной мёд, подарочный набор, пп, зож",,2100.0,1355,1427,0.95,натуральный; Набор с медом; Башкирский Мед,1152.0,ягодный; медовый; Сладкий без сахара,183594549
2024-03-17,Мёд семьи Мамдеевых,"гречишный мёд, подарочный набор, пп, зож",,2100.0,1330,1400,0.95,натуральный; Набор с медом; Башкирский Мед,2698.0,ягодный; медовый; Сладкий без сахара,183594516
2024-03-17,Мёд семьи Мамдеевых,"дикий мёд, подарочный набор, пп, зож",,1200.0,1295,1364,0.95,натуральный; Набор с медом; Башкирский Мед,4.0,ягодный; медовый; Сладкий без сахара,165755156
2024-03-17,Мёд семьи Мамдеевых,"мёд желтая акация, подарочный набор, пп, зож",,2100.0,1284,1352,0.95,натуральный; Набор с медом; Башкирский Мед,1616.0,ягодный; медовый; Сладкий без сахара,183594533
2024-03-17,Мёд семьи Мамдеевых,"мёд белая акация, подарочный набор, пп, зож",,2100.0,1284,1352,0.95,натуральный; Набор с медом; Башкирский Мед,5683.0,ягодный; медовый; Сладкий без сахара,183594595
2024-03-17,Мёд семьи Мамдеевых,гречишный мёд с кедровой живицей,,2000.0,1271,1338,0.95,натуральный; Набор с медом; Башкирский Мед,91.0,ягодный; медовый; Сладкий без сахара,177380928
2024-03-17,Мёд семьи Мамдеевых,"горный мёд, подарочный набор, пп, зож",,1800.0,1265,1332,0.95,натуральный; Набор с медом; Башкирский Мед,802.0,ягодный; медовый; Сладкий без сахара,183594482
2024-03-17,Мёд семьи Мамдеевых,"дягилевый мёд, подарочный набор, пп, зож",,1350.0,1201,1265,0.95,натуральный; Набор с медом; Башкирский Мед,569.0,ягодный; медовый; Сладкий без сахара,183594524
2024-03-17,Мёд семьи Мамдеевых,"подарочный набор меда, ассорти медов",,430.0,1196,1259,0.95,натуральный; Набор с медом; Башкирский Мед,727.0,ягодный; сладкий; медовый,177381004
2024-03-17,Мёд семьи Мамдеевых,"подарочный набор меда, ассорти медов",,600.0,1150,1211,0.95,натуральный; Набор с медом; Башкирский Мед,727.0,ягодный; сладкий; медовый,33099216
2024-03-17,Мёд семьи Мамдеевых,"подарочный набор меда, ассорти медов",,600.0,1096,1154,0.95,натуральный; Набор с медом; Башкирский Мед,727.0,ягодный; сладкий; медовый,177381005
2024-03-17,Мёд семьи Мамдеевых,"лесной мёд, подарочный набор, пп, зож",,1350.0,1049,1105,0.95,натуральный; Набор с медом; Башкирский Мед,1152.0,ягодный; медовый; Сладкий без сахара,183594548
2024-03-17,Мёд семьи Мамдеевых,"гречишный мёд, подарочный набор, пп, зож",,1350.0,1034,1089,0.95,натуральный; Набор с медом; Башкирский Мед,2698.0,ягодный; медовый; Сладкий без сахара,183594513
2024-03-17,Мёд семьи Мамдеевых,"горный мёд, подарочный набор, пп, зож",,1350.0,959,1010,0.95,натуральный; Набор с медом; Башкирский Мед,802.0,ягодный; медовый; Сладкий без сахара,183594480
2024-03-17,Мёд семьи Мамдеевых,"горный мёд, подарочный набор, пп, зож",,1200.0,903,951,0.95,натуральный; Набор с медом; Башкирский Мед,802.0,ягодный; медовый; Сладкий без сахара,160068675
2024-03-17,Мёд семьи Мамдеевых,"подарочный набор меда, ассорти медов",,600.0,888,935,0.95,натуральный; Набор с медом; Башкирский Мед,727.0,ягодный; сладкий; медовый,177381007
2024-03-17,Мёд семьи Мамдеевых,"подарочный набор меда, ассорти медов",,600.0,854,899,0.95,натуральный; Набор с медом; Башкирский Мед,185.0,ягодный; медовый; Сладкий без сахара,177380998
2024-03-17,Мёд семьи Мамдеевых,"подарочный набор меда, ассорти медов",,600.0,846,891,0.95,натуральный; Набор с медом; Башкирский Мед,971.0,ягодный; сладкий; медовый,177381010
2024-03-17,Мёд семьи Мамдеевых,"подарочный набор меда, ассорти медов",,600.0,842,887,0.95,натуральный; Набор с медом; Башкирский Мед,185.0,ягодный; медовый; Сладкий без сахара,177380978
2024-03-17,Мёд семьи Мамдеевых,"липовый мёд, подарочный набор, пп, зож",,900.0,840,885,0.95,натуральный; Набор с медом; Башкирский Мед,1100.0,ягодный; медовый; Сладкий без сахара,183594490
2024-03-17,Мёд семьи Мамдеевых,"гречишный мёд с кедровой живицей, подарочный набор",,900.0,760,800,0.95,натуральный; Набор с медом; Башкирский Мед,91.0,ягодный; медовый; Сладкий без сахара,183594540
2024-03-17,Мёд семьи Мамдеевых,"подарочный набор меда, ассорти медов",,600.0,726,765,0.95,натуральный; Набор с медом; Башкирский Мед,26.0,ягодный; медовый; Сладкий без сахара,177381013
2024-03-17,Мёд семьи Мамдеевых,"лесной мёд, подарочный набор, пп, зож",,900.0,713,751,0.95,натуральный; Набор с медом; Башкирский Мед,1152.0,ягодный; медовый; Сладкий без сахара,183594547
2024-03-17,Мёд семьи Мамдеевых,"гречишный мёд, подарочный набор, пп, зож",,900.0,691,728,0.95,натуральный; Набор с медом; Башкирский Мед,2698.0,ягодный; медовый; Сладкий без сахара,183594512
2024-03-17,Мёд семьи Мамдеевых,"горный мёд, подарочный набор, пп, зож",,900.0,662,697,0.95,натуральный; Набор с медом; Башкирский Мед,802.0,ягодный; медовый; Сладкий без сахара,183594479
2024-03-17,Мёд семьи Мамдеевых,"подарочный набор меда, ассорти медов",,600.0,572,603,0.95,натуральный; Набор с медом; Башкирский Мед,26.0,ягодный; медовый; Сладкий без сахара,177380977
2024-03-17,Мёд семьи Мамдеевых,"подарочный набор меда, ассорти медов",,600.0,544,573,0.95,натуральный; Набор с медом; Башкирский Мед,185.0,ягодный; медовый; Сладкий без сахара,177380972
2024-03-17,Мёд семьи Мамдеевых,"подарочный набор меда, ассорти медов",,600.0,534,563,0.95,натуральный; Набор с медом; Башкирский Мед,185.0,ягодный; медовый; Сладкий без сахара,177380969
2024-03-17,Мёд семьи Мамдеевых,"подарочный набор меда, ассорти медов",,600.0,530,558,0.95,натуральный; Набор с медом; Башкирский Мед,26.0,ягодный; медовый; Сладкий без сахара,177381002
2024-03-17,Мёд семьи Мамдеевых,"подарочный набор меда, ассорти медов",,600.0,479,505,0.95,натуральный; Набор с медом; Башкирский Мед,26.0,ягодный; медовый; Сладкий без сахара,177380971
2024-03-17,Мёд семьи Мамдеевых,"дягилевый мёд, подарочный набор, пп, зож",,5500.0,3614,3805,0.95,натуральный; Набор с медом; Башкирский Мед,569.0,ягодный; медовый; Сладкий без сахара,165755124
2024-03-17,Башкирская Медовня,бортевой мёд диких пчёл 230 грамм стекло,,230.0,1334,1405,0.95,Бортевой,29.0,,110658526
2024-03-17,Дикий мёд - ВелесЪ,крем-мёд с пергой премиум из башкирии 300 гр.,,300.0,497,524,0.95,Башкирский Мед; Башкирский натуральный мед,1.0,мёд,79985916
2024-03-17,Мёд семьи Мамдеевых,"лесной мёд, подарочный набор, пп, к чаю",,5500.0,3200,3369,0.95,натуральный; Набор с медом; Башкирский Мед,1.0,ягодный; медовый; Сладкий без сахара,172939370
2024-03-17,Мёд семьи Мамдеевых,"чернокленовый мёд, подарочный набор, пп, к чаю",,5700.0,3125,3290,0.95,натуральный; Набор с медом; Башкирский Мед,767.0,ягодный; медовый; Сладкий без сахара,172939347
2024-03-17,Мёд семьи Мамдеевых,"горный мёд, подарочный набор, пп, зож",,6800.0,2958,3114,0.95,натуральный; Набор с медом; Башкирский Мед,802.0,ягодный; медовый; Сладкий без сахара,160068680
2024-03-17,Мёд семьи Мамдеевых,"липовый мёд, подарочный набор, пп, к чаю",,3800.0,2480,2611,0.95,натуральный; Набор с медом; Башкирский Мед,5.0,ягодный; медовый; Сладкий без сахара,172939378
2024-03-17,Мёд семьи Мамдеевых,"лесной мёд, подарочный набор, пп, к чаю",,2000.0,1190,1253,0.95,натуральный; Набор с медом; Башкирский Мед,1.0,ягодный; медовый; Сладкий без сахара,172939357
2024-03-17,Мёд семьи Мамдеевых,"подсолнечный мёд, подарочный набор, пп, к чаю",,1200.0,960,1011,0.95,натуральный; Набор с медом; Башкирский Мед,693.0,ягодный; медовый; Сладкий без сахара,172939342
2024-03-17,Мёд семьи Мамдеевых,"лесной мёд, подарочный набор, пп, к чаю",,600.0,576,607,0.95,натуральный; Набор с медом; Башкирский Мед,1.0,ягодный; медовый; Сладкий без сахара,172939344
2024-03-17,Мёд семьи Мамдеевых,"лавандовый мед, натуральный без сахара",,1400.0,804,847,0.95,натуральный; Набор с медом; Башкирский Мед,720.0,ягодный; медовый; Сладкий без сахара,28876070
2024-03-17,Bashpodarki,подарочный набор меда,,225.0,366,386,0.95,,547.0,ассорти; насыщенный; вкусный,194564113
2024-03-17,,мёд башкирский пчеловод  / цветочный/ липовый/ гречишный,,,436,459,0.95,гречишный мёд; липовый мёд; цветочный мёд,679.0,вкусный и сладкий,175079352
2024-03-17,Башкирский пчеловод,мёд башкирский пчеловод  / цветочный/ липовый/ гречишный,,650.0,261,275,0.95,гречишный мёд; липовый мёд; цветочный мёд,679.0,вкусный и сладкий,59270318
2024-03-17,Пчеловод Евгений,натуральный мед набор подарочный в баночках,,420.0,753,793,0.95,традиционный,54.0,вкусный; сладкий; ароматный,79925625
2024-03-17,НАША ПАСЕКА,мед натуральный гречишный башкирский 1 кг веганские сладости,,1000.0,506,533,0.95,традиционный; натуральный; фермерский,124.0,ароматный; медовый; терпкий,51544925
2024-03-17,Ёлки Пчёлки,цветочный мед натуральный,,500.0,380,400,0.95,традиционный,384.0,цветочный; мёд; ягодный,146048536
2024-03-17,Башкирская Медовня,мёд натуральный гречишный 700 грамм,,700.0,354,373,0.95,гречишный,380.0,пряности,163815788
2024-03-17,Башкирская Медовня,медовый набор в комплекте 10 штук,,,2864,3015,0.95,традиционный,334.0,цветочный; травяной,141114026
2024-03-17,Башкирский аромат,батман с бортевым медом 400 гр.,,,2873,3025,0.95,,23.0,,151908627
2024-03-17,Башкирский аромат,мёд бортевой в стеклянной банке 180 гр.,,,1436,1512,0.95,,23.0,,151907871
2024-03-17,Башкирский аромат,мед липовый в жестяной банке 450 гр.,,,648,683,0.95,,1.0,,152196756
2024-03-17,Башкирский аромат,крем мед (суфле),,350.0,288,304,0.95,мед крем,3.0,,159709882
2024-03-17,Башкирский аромат,крем мед (суфле),,350.0,278,293,0.95,мед крем,3.0,,160505548
2024-03-17,Мед Башкирский,"крем мед,суфле, башкирский 800г.",,800.0,436,459,0.95,мед крем; суфле; мусс,2.0,ароматный; нежный,212972489
2024-03-17,Пчеловод Евгений,набор меда мед башкирский мёд алтайский лесное разнотравье,,420.0,1309,1378,0.95,традиционный,49.0,вкусный; сладкий; натуральный,143438897
2024-03-17,Башкирский аромат,мёд бортевой в стеклянной банке 450 гр. сота,,,3168,3335,0.95,,23.0,,151908290
2024-03-17,Башкирский аромат,мёд бортевой в стеклянной банке 230 гр. сота,,,1988,2093,0.95,,23.0,,151908113
2024-03-17,Мед Башкирский,мед цветочный липовый башкирский 4400г.,,4200.0,2182,2297,0.95,традиционный,2.0,ароматный; нежный,212749010
2024-03-17,Мед Башкирский,мед цветочный липовый башкирский 3000г.,,3000.0,1484,1563,0.95,традиционный,2.0,ароматный; нежный,212956693
2024-03-17,Мед Башкирский,мед цветочный липовый башкирский 1500г.,,1500.0,873,919,0.95,традиционный,2.0,ароматный; нежный,212964090
2024-03-17,Золотая Борть,"мед натуральный цветочный с орехами, башкирский",,210.0,584,615,0.95,традиционный,1.0,грецкий орех; миндаль; фундук,143969153
2024-03-17,Башкирский аромат,мед цветочный полифлерный ,,700.0,493,519,0.95,полифлерный; разнотравный; цветочный,4.0,сладкий; насыщенный; терпкий,151909336
2024-03-17,Золотая Борть,мёд  жидкий натуральный башкирский цветочный свежий 250 г,,250.0,456,480,0.95,традиционный,16.0,сладкий; медовый; цветочный,139976273
2024-03-17,ЖИВОЙМЕД,живоймед забрус пчелиный цельный жвачка фермера детям 550гр,,550.0,3290,3464,0.95,,34.0,,132449127
2024-03-17,ЖИВОЙМЕД,живоймед забрус цельный для жевания детям 450гр,,450.0,3125,3290,0.95,,34.0,липа; мята; прополис,47314672
2024-03-17,вековая пасека,мед с орехами ассорти и вишней 250 г,,,390,411,0.95,,165.0,,154697703
2024-03-17,Чувашский Мёд,"подарочный набор натурального меда, без сахара",,2000.0,1397,1471,0.95,традиционный,98.0,,135574890
2024-03-17,Пчёлково,"мёд башкирский липовый ""пчёлково"" , 1000г",,1000.0,747,787,0.95,традиционный,17.0,душистый,66566676
2024-03-17,Bashpodarki,мед натуральный цветочный,,460.0,445,469,0.95,традиционный; башкирский; настоящий,217.0,гречиха; липа; липа,42747468
2024-03-17,Башкирская Медовня,мёд натуральный липовый 240 грамм туба,,240.0,309,326,0.95,Липовый Горный Башкирский Мед,11.0,цветочный,89142744
2024-03-17,Башкирские пасеки,мед липовый натуральный башкирский(в наборе 2шт. по 180г),,360.0,554,584,0.95,,9.0,,169748399
2024-03-17,Башкирские пасеки,мед цветочный натуральный башкирский(в наборе 2шт. по 180г),,360.0,355,374,0.95,,9.0,,169754438
2024-03-17,Bashpodarki,подарочный набор мед,,120.0,355,374,0.95,традиционный,2081.0,,143109522
2024-03-17,ИП БАЛАНДИН И. А.,мёд натуральный цветочный 'липа башкирии' ,,50.0,80,85,0.95,,2.0,,209421726
2024-03-17,Башкирские пасеки,башкирский гречишный мёд,,180.0,279,294,0.95,традиционный,1.0,мёд,202773192
2024-03-17,пчеловод Евгений,башкирский мед натуральный,,700.0,743,783,0.95,традиционный,,сладкий; нежный; медовый,185430517
2024-03-17,пчеловод Евгений,башкирский мед разнотравный,,350.0,506,533,0.95,традиционный,,сладкий; нежный; медовый,185430009
2024-03-17,ИП БАЛАНДИН И. А.,"набор мёд натуральный 'липа башкирии', 'хлопок в цвету' ",,410.0,436,459,0.95,мед крем,10.0,Цветочный,205565569
2024-03-17,Пчеловод Евгений,набор меда подарочный учителю,,420.0,711,749,0.95,традиционный; луговой; цветочный,54.0,вкусный; сладкий; подсолнечник,155749115
2024-03-17,ИП БАЛАНДИН И. А.,мёд натуральный цветочный 'липа башкирии' ,,750.0,471,496,0.95,,10.0,Цветочный,205568520
2024-03-17,Правильный Мёд,мед натуральный башкирский майский сбор 2023г,,370.0,293,309,0.95,натуральный; горный; башкирский,52.0,"цветочный; Мягкий; Не приторный, насыщенный",77242147
2024-03-17,Башкирская Медовня,мёд натуральный цветочный 500 грамм стекло,,500.0,286,302,0.95,цветочный,125.0,цветочный,110654754
2024-03-17,Bashpodarki,подарочный набор мед,,120.0,355,374,0.95,традиционный,2081.0,вкусный,154739656
2024-03-17,Башкирские Пасеки +,башкирский липовый мёд,,180.0,291,307,0.95,традиционный,,липа,208867118
2024-03-17,Правильный Мёд,мед натуральный башкирский майский сбор 2023г,,1000.0,576,607,0.95,натуральный; горный; башкирский,52.0,"цветочный; Мягкий; Не приторный, насыщенный",56275561
2024-03-17,smolov,"мед набор натуральный цветочный, гречишный, орехи в мёде",,900.0,549,578,0.95,традиционный,68.0,сладкий; медовый; бархатный,145538218
2024-03-17,Правильный Мёд,мед натуральный башкирский боярышниковый,,,589,620,0.95,майский; боярышниковый; жидкий мед,87.0,насыщенный; терпкий; с горчинкой,81826123
2024-03-17,Bashpodarki,подарочный набор мед,,120.0,588,619,0.95,,2081.0,насыщенный,101329153
2024-03-17,Чувашский Мёд,набор натурального меда ,,900.0,830,874,0.95,традиционный,98.0,,177628421
2024-03-17,Правильный Мёд,мед натуральный башкирский желтая акация ,,370.0,323,340,0.95,натуральный; акациевый; башкирский,96.0,нежный; не приторный,62952102
2024-03-17,Честный мед,"мед гречишный, 1 кг",,,721,759,0.95,традиционный,8.0,,153555777
2024-03-17,Честный мед,"мед акациевый, 375 гр",,,641,675,0.95,традиционный,4.0,,153535718
2024-03-17,Честный мед,"мед липовый, 375 гр",,,559,589,0.95,традиционный,4.0,,153552375
2024-03-17,Честный мед,"мед гречишный, 375 гр",,,478,504,0.95,традиционный,4.0,,153557158
2024-03-17,Честный мед,"мед луговой, 375 гр",,,323,340,0.95,традиционный,4.0,,153559963
2024-03-17,ЖИВОЙМЕД,цельный майский мед 2023 vtl,,450.0,1356,1428,0.95,традиционный; Монофлерный липовый,8.0,уникальный; терпко-сладкий вкус,47258761
2024-03-17,НАША ПАСЕКА,мед натуральный башкирский  1 кг сладости без сахара,,1000.0,495,522,0.95,традиционный; натуральный; башкирский,107.0,ароматный; сладкий; нежный,51543324
2024-03-17,Пчеловод Евгений,набор меда подарочный натуральный,,420.0,719,757,0.95,традиционный,54.0,вкусный; сладкий; фруктовый,79925624
2024-03-17,Правильный Мёд,башкирский мед липовый 2 кг,,2000.0,1081,1138,0.95,натуральный; липовый; башкирский,125.0,липовый; ароматный; неприторный,208672329
2024-03-17,Башкирская Медовня,мёд натуральный цветочный 230 грамм стекло,,230.0,224,236,0.95,цветочный,125.0,цветочный,110530093
2024-03-17,Башкирский аромат,батман с бортевым медом 1 кг.,,,5620,5916,0.95,,23.0,,151908644
2024-03-17,Башкирский аромат,крем мед (суфле),,500.0,435,458,0.95,мед крем,3.0,,161711842
2024-03-17,Башкирский аромат,мед цветочный в жестяной банке 450 гр.  ,,,410,432,0.95,,1.0,,152004533
2024-03-17,Башкирский аромат,крем мед (суфле),,500.0,402,424,0.95,мед крем,3.0,,161717265
2024-03-17,Башкирский аромат,крем мед (суфле),,350.0,331,349,0.95,мед крем,3.0,,160497477
2024-03-17,Башкирский аромат,крем мед (суфле),,350.0,251,265,0.95,мед крем,3.0,,160503066
2024-03-17,Башкирский мёд,набор башкирского меда подарочный 3 баночки по 250 гр,,750.0,838,883,0.95,традиционный; натуральный,,Насыщенный вкус и аромат. Насыщенный яркий; Сладкий / густой / натуральный,197585689
2024-03-17,Башкирский аромат,"набор меда ""три медведя"" 3 x 160 гр.",,,630,664,0.95,традиционный,7.0,,155852969
2024-03-17,Золотая Борть,мёд натуральный с хитозаном прополисом цветочной пыльцой,,130.0,500,527,0.95,мед крем; мусс; суфле,16.0,медовый; сладкий; прополис,97702438
2024-03-17,Золотая Борть,"мед натуральный цветочный с орехами, башкирский",,210.0,410,432,0.95,традиционный,1.0,грецкий орех; миндаль; фундук,143969151
2024-03-17,БАЛ БАБАЙ,башкирский цветочный мед,,1400.0,602,634,0.95,традиционный; башкирский,6.0,ароматный; насыщенный; приятное послевкусие,150521140
2024-03-17,Башкирская Медовня,"мёд ""халяль"" натуральный цветочный 230 грамм",,230.0,236,249,0.95,цветочный,30.0,,110536464
2024-03-17,Башкирские пасеки,мед гречишный натуральный башкирский(в наборе 2шт. по 180г),,360.0,345,364,0.95,,9.0,,169739343
2024-03-17,Чувашский Мёд,набор меда с фундуком,,900.0,945,995,0.95,традиционный; орехи в меду,98.0,,177986437
2024-03-17,Bashpodarki,подарочный набор мед,,120.0,355,374,0.95,,2081.0,настоящий,29255614
2024-03-17,Bashpodarki,мед липовый,,460.0,488,514,0.95,традиционный; башкирский; настоящий,217.0,гречиха; липа; липа,42747469
2024-03-17,Башкирские пасеки,цветочный мёд цилиндр 40 г,,,155,164,0.95,традиционный,2.0,,147429215
2024-03-17,Bashpodarki,подарочный набор мед,,120.0,355,374,0.95,мед крем; мусс; суфле,2081.0,цветочный,101329152
2024-03-17,Правильный Мёд,липовый мед башкирский,,450.0,375,395,0.95,натуральный; липовый; башкирский,71.0,липовый; яркий,56292584
2024-03-17,Пчеловод Евгений,набор меда подарочный натуральный,,420.0,742,782,0.95,традиционный; мед крем; суфле,54.0,вкусный; сладкий; фруктовый,155749114
2024-03-17,Башкирские пасеки,цветочный мёд сотка с фундуком 210 г,,,410,432,0.95,традиционный,1.0,мед; миндаль,147429204
2024-03-17,Башкирские пасеки,цветочный мёд пасеки-150 150 г,,,203,214,0.95,традиционный,,мёд,147429257
2024-03-17,Башкирские пасеки,гречишный мёд цилиндр 40 г,,,164,173,0.95,мед; натуральный,3.0,,150749870
2024-03-17,Правильный Мёд,липовый мед башкирский,,370.0,324,342,0.95,натуральный; липовый; башкирский,71.0,липовый; яркий,88998927
2024-03-17,Мёд Цветы Башкирии,мёд цветочный из башкирии,,500.0,439,463,0.95,традиционный; банный; массажный,2.0,мёд; цветочный,100001453
2024-03-17,Правильный Мёд,липовый мед башкирский,,1000.0,593,625,0.95,натуральный; липовый; башкирский,71.0,липовый; яркий; насыщенный,89151933
2024-03-17,Чувашский Мёд,набор меда с кедровыми орехами,,915.0,1148,1209,0.95,традиционный; орехи в меду,98.0,,177986438
2024-03-17,Берестов А.С.,мед натуральный 1000г луговое разнотравье без сахара,,1000.0,379,399,0.95,настоящий алтайский натуральный мёд; Башкирский Мед; подарочный,2217.0,Мягкий; Приятный вкус без терпкости; сладкий,17368381
2024-03-17,Честный мед,"мед луговой, 1 кг",,,559,589,0.95,традиционный,8.0,,153560903
2024-03-17,Башкирские пасеки,"гречишный мёд пасеки-250, 250 г",,,281,296,0.95,мед,2.0,насыщенный,160633301
2024-03-17,Башкирский аромат,бочонок сувенирный с липовым медом 600 гр.,,,1278,1346,0.95,,8.0,,152004328
2024-03-17,Башкирский аромат,бочонок сувенирный с липовым медом 300 гр.,,,903,951,0.95,,8.0,,152004301
2024-03-17,Золотая Борть,подарочный набор натурального меда с орехами,,700.0,1184,1247,0.95,традиционный,,,216075882
2024-03-17,Золотая борть,подарочный набор натурального меда с орехами,,700.0,1252,1318,0.95,традиционный,,,216073566
2024-03-17,Золотая борть,подарочный набор натурального меда с орехами,,700.0,1252,1318,0.95,традиционный,,,216073568
2024-03-17,Золотая борть,подарочный набор натурального меда с орехами,,700.0,1034,1089,0.95,традиционный,,,216073569
2024-03-17,Золотая Борть,подарочный набор натурального меда с орехами,,700.0,966,1017,0.95,традиционный,,,216075881
2024-03-17,Золотая Борть,подарочный набор натурального меда с орехами,,700.0,952,1003,0.95,традиционный,,,216075880
2024-03-17,Башкирский аромат,башкирский донниковый мед,,700.0,716,754,0.95,монофлерный; традиционный,12.0,с легким ванильным привкусом; Сладкий без сахара; нежный,151927827
2024-03-17,БАЛ БАБАЙ,мед башкирский разнотравный,,,680,716,0.95,,6.0,,186960675
2024-03-17,Золотая Борть,мед натуральный цветочный с фундуком 210 г,,230.0,392,413,0.95,традиционный,,мёд; орех; цветочный,215584915
2024-03-17,Золотая Борть,мед натуральный цветочный с миндалем 210 г,,230.0,392,413,0.95,традиционный,,мёд; орех; цветочный,215584914
2024-03-17,БАЛ БАБАЙ,мед башкирский цветочный ,,4300.0,1728,1819,0.95,башкирский; традиционный; цветочный,4.0,насыщенный; приятное послевкусие; ароматный,193222926
